Maakond;Vanuserühm;Murdekeele.oskus;Usk;Arv;Sugu
Rapla maakond;50-64;saarte murre;Katoliiklane;0;Naine
Rapla maakond;50-64;Kihnu murrak;Katoliiklane;0;Naine
Rapla maakond;50-64;Tartu murre;Katoliiklane;0;Naine
Rapla maakond;50-64;Võru murre;Katoliiklane;1;Naine
Rapla maakond;50-64;Setu murrak;Katoliiklane;0;Naine
Rapla maakond;50-64;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Rapla maakond;50-64;Põhja-Eesti murre;Katoliiklane;0;Naine
Rapla maakond;50-64;Lõuna-Eesti murre;Katoliiklane;0;Naine
Rapla maakond;50-64;Ei oska murdeid;Katoliiklane;4;Naine
Rapla maakond;50-64;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;Oskab mõnda murret;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;idamurre;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;keskmurre;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;läänemurre;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;Mulgi murre;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;rannikumurre;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;saarte murre;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;Kihnu murrak;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;Tartu murre;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;Võru murre;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;Setu murrak;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;Põhja-Eesti murre;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;Lõuna-Eesti murre;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;Ei oska murdeid;Katoliiklane;0;Naine
Rapla maakond;65 ja vanemad;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Saare maakond;15-29;Oskab mõnda murret;Katoliiklane;3;Naine
Saare maakond;15-29;idamurre;Katoliiklane;0;Naine
Saare maakond;15-29;keskmurre;Katoliiklane;0;Naine
Saare maakond;15-29;läänemurre;Katoliiklane;0;Naine
Saare maakond;15-29;Mulgi murre;Katoliiklane;0;Naine
Saare maakond;15-29;rannikumurre;Katoliiklane;0;Naine
Saare maakond;15-29;saarte murre;Katoliiklane;3;Naine
Saare maakond;15-29;Kihnu murrak;Katoliiklane;0;Naine
Saare maakond;15-29;Tartu murre;Katoliiklane;0;Naine
Saare maakond;15-29;Võru murre;Katoliiklane;0;Naine
Saare maakond;15-29;Setu murrak;Katoliiklane;0;Naine
Saare maakond;15-29;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Saare maakond;15-29;Põhja-Eesti murre;Katoliiklane;0;Naine
Saare maakond;15-29;Lõuna-Eesti murre;Katoliiklane;0;Naine
Saare maakond;15-29;Ei oska murdeid;Katoliiklane;0;Naine
Saare maakond;15-29;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Saare maakond;30-49;Oskab mõnda murret;Katoliiklane;1;Naine
Saare maakond;30-49;idamurre;Katoliiklane;0;Naine
Saare maakond;30-49;keskmurre;Katoliiklane;0;Naine
Saare maakond;30-49;läänemurre;Katoliiklane;0;Naine
Saare maakond;30-49;Mulgi murre;Katoliiklane;0;Naine
Saare maakond;30-49;rannikumurre;Katoliiklane;0;Naine
Saare maakond;30-49;saarte murre;Katoliiklane;1;Naine
Saare maakond;30-49;Kihnu murrak;Katoliiklane;0;Naine
Saare maakond;30-49;Tartu murre;Katoliiklane;0;Naine
Saare maakond;30-49;Võru murre;Katoliiklane;0;Naine
Saare maakond;30-49;Setu murrak;Katoliiklane;0;Naine
Saare maakond;30-49;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Saare maakond;30-49;Põhja-Eesti murre;Katoliiklane;0;Naine
Saare maakond;30-49;Lõuna-Eesti murre;Katoliiklane;0;Naine
Saare maakond;30-49;Ei oska murdeid;Katoliiklane;0;Naine
Saare maakond;30-49;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Saare maakond;50-64;Oskab mõnda murret;Katoliiklane;0;Naine
Saare maakond;50-64;idamurre;Katoliiklane;0;Naine
Saare maakond;50-64;keskmurre;Katoliiklane;0;Naine
Saare maakond;50-64;läänemurre;Katoliiklane;0;Naine
Saare maakond;50-64;Mulgi murre;Katoliiklane;0;Naine
Saare maakond;50-64;rannikumurre;Katoliiklane;0;Naine
Saare maakond;50-64;saarte murre;Katoliiklane;0;Naine
Saare maakond;50-64;Kihnu murrak;Katoliiklane;0;Naine
Saare maakond;50-64;Tartu murre;Katoliiklane;0;Naine
Saare maakond;50-64;Võru murre;Katoliiklane;0;Naine
Saare maakond;50-64;Setu murrak;Katoliiklane;0;Naine
Saare maakond;50-64;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Saare maakond;50-64;Põhja-Eesti murre;Katoliiklane;0;Naine
Saare maakond;50-64;Lõuna-Eesti murre;Katoliiklane;0;Naine
Saare maakond;50-64;Ei oska murdeid;Katoliiklane;3;Naine
Saare maakond;50-64;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;Oskab mõnda murret;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;idamurre;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;keskmurre;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;läänemurre;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;Mulgi murre;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;rannikumurre;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;saarte murre;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;Kihnu murrak;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;Tartu murre;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;Võru murre;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;Setu murrak;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;Põhja-Eesti murre;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;Lõuna-Eesti murre;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;Ei oska murdeid;Katoliiklane;0;Naine
Saare maakond;65 ja vanemad;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Tartu maakond;15-29;Oskab mõnda murret;Katoliiklane;6;Naine
Tartu maakond;15-29;idamurre;Katoliiklane;0;Naine
Tartu maakond;15-29;keskmurre;Katoliiklane;0;Naine
Tartu maakond;15-29;läänemurre;Katoliiklane;0;Naine
Tartu maakond;15-29;Mulgi murre;Katoliiklane;1;Naine
Tartu maakond;15-29;rannikumurre;Katoliiklane;0;Naine
Tartu maakond;15-29;saarte murre;Katoliiklane;0;Naine
Tartu maakond;15-29;Kihnu murrak;Katoliiklane;0;Naine
Tartu maakond;15-29;Tartu murre;Katoliiklane;1;Naine
Tartu maakond;15-29;Võru murre;Katoliiklane;4;Naine
Tartu maakond;15-29;Setu murrak;Katoliiklane;1;Naine
Tartu maakond;15-29;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Tartu maakond;15-29;Põhja-Eesti murre;Katoliiklane;0;Naine
Tartu maakond;15-29;Lõuna-Eesti murre;Katoliiklane;0;Naine
Tartu maakond;15-29;Ei oska murdeid;Katoliiklane;25;Naine
Tartu maakond;15-29;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Tartu maakond;30-49;Oskab mõnda murret;Katoliiklane;14;Naine
Tartu maakond;30-49;idamurre;Katoliiklane;0;Naine
Tartu maakond;30-49;keskmurre;Katoliiklane;0;Naine
Tartu maakond;30-49;läänemurre;Katoliiklane;0;Naine
Tartu maakond;30-49;Mulgi murre;Katoliiklane;0;Naine
Tartu maakond;30-49;rannikumurre;Katoliiklane;0;Naine
Tartu maakond;30-49;saarte murre;Katoliiklane;0;Naine
Tartu maakond;30-49;Kihnu murrak;Katoliiklane;0;Naine
Tartu maakond;30-49;Tartu murre;Katoliiklane;0;Naine
Tartu maakond;30-49;Võru murre;Katoliiklane;14;Naine
Tartu maakond;30-49;Setu murrak;Katoliiklane;2;Naine
Tartu maakond;30-49;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Tartu maakond;30-49;Põhja-Eesti murre;Katoliiklane;0;Naine
Tartu maakond;30-49;Lõuna-Eesti murre;Katoliiklane;0;Naine
Tartu maakond;30-49;Ei oska murdeid;Katoliiklane;45;Naine
Tartu maakond;30-49;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Tartu maakond;50-64;Oskab mõnda murret;Katoliiklane;10;Naine
Tartu maakond;50-64;idamurre;Katoliiklane;0;Naine
Tartu maakond;50-64;keskmurre;Katoliiklane;0;Naine
Tartu maakond;50-64;läänemurre;Katoliiklane;0;Naine
Tartu maakond;50-64;Mulgi murre;Katoliiklane;0;Naine
Tartu maakond;50-64;rannikumurre;Katoliiklane;0;Naine
Tartu maakond;50-64;saarte murre;Katoliiklane;0;Naine
Tartu maakond;50-64;Kihnu murrak;Katoliiklane;0;Naine
Tartu maakond;50-64;Tartu murre;Katoliiklane;2;Naine
Tartu maakond;50-64;Võru murre;Katoliiklane;7;Naine
Tartu maakond;50-64;Setu murrak;Katoliiklane;1;Naine
Tartu maakond;50-64;oskab murret, kuid täpne murre teadmata;Katoliiklane;1;Naine
Tartu maakond;50-64;Põhja-Eesti murre;Katoliiklane;0;Naine
Tartu maakond;50-64;Lõuna-Eesti murre;Katoliiklane;1;Naine
Tartu maakond;50-64;Ei oska murdeid;Katoliiklane;10;Naine
Tartu maakond;50-64;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Tartu maakond;65 ja vanemad;Oskab mõnda murret;Katoliiklane;10;Naine
Tartu maakond;65 ja vanemad;idamurre;Katoliiklane;1;Naine
Tartu maakond;65 ja vanemad;keskmurre;Katoliiklane;0;Naine
Tartu maakond;65 ja vanemad;läänemurre;Katoliiklane;0;Naine
Tartu maakond;65 ja vanemad;Mulgi murre;Katoliiklane;0;Naine
Tartu maakond;65 ja vanemad;rannikumurre;Katoliiklane;0;Naine
Tartu maakond;65 ja vanemad;saarte murre;Katoliiklane;0;Naine
Tartu maakond;65 ja vanemad;Kihnu murrak;Katoliiklane;0;Naine
Tartu maakond;65 ja vanemad;Tartu murre;Katoliiklane;1;Naine
Tartu maakond;65 ja vanemad;Võru murre;Katoliiklane;8;Naine
Tartu maakond;65 ja vanemad;Setu murrak;Katoliiklane;3;Naine
Tartu maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Tartu maakond;65 ja vanemad;Põhja-Eesti murre;Katoliiklane;0;Naine
Tartu maakond;65 ja vanemad;Lõuna-Eesti murre;Katoliiklane;0;Naine
Tartu maakond;65 ja vanemad;Ei oska murdeid;Katoliiklane;13;Naine
Tartu maakond;65 ja vanemad;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Tartu linn;15-29;Oskab mõnda murret;Katoliiklane;4;Naine
Tartu linn;15-29;idamurre;Katoliiklane;0;Naine
Tartu linn;15-29;keskmurre;Katoliiklane;0;Naine
Tartu linn;15-29;läänemurre;Katoliiklane;0;Naine
Tartu linn;15-29;Mulgi murre;Katoliiklane;1;Naine
Tartu linn;15-29;rannikumurre;Katoliiklane;0;Naine
Tartu linn;15-29;saarte murre;Katoliiklane;0;Naine
Tartu linn;15-29;Kihnu murrak;Katoliiklane;0;Naine
Tartu linn;15-29;Tartu murre;Katoliiklane;0;Naine
Tartu linn;15-29;Võru murre;Katoliiklane;3;Naine
Tartu linn;15-29;Setu murrak;Katoliiklane;1;Naine
Tartu linn;15-29;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Tartu linn;15-29;Põhja-Eesti murre;Katoliiklane;0;Naine
Tartu linn;15-29;Lõuna-Eesti murre;Katoliiklane;0;Naine
Tartu linn;15-29;Ei oska murdeid;Katoliiklane;21;Naine
Tartu linn;15-29;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Tartu linn;30-49;Oskab mõnda murret;Katoliiklane;9;Naine
Tartu linn;30-49;idamurre;Katoliiklane;0;Naine
Tartu linn;30-49;keskmurre;Katoliiklane;0;Naine
Tartu linn;30-49;läänemurre;Katoliiklane;0;Naine
Tartu linn;30-49;Mulgi murre;Katoliiklane;0;Naine
Tartu linn;30-49;rannikumurre;Katoliiklane;0;Naine
Tartu linn;30-49;saarte murre;Katoliiklane;0;Naine
Tartu linn;30-49;Kihnu murrak;Katoliiklane;0;Naine
Tartu linn;30-49;Tartu murre;Katoliiklane;0;Naine
Tartu linn;30-49;Võru murre;Katoliiklane;9;Naine
Tartu linn;30-49;Setu murrak;Katoliiklane;1;Naine
Tartu linn;30-49;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Tartu linn;30-49;Põhja-Eesti murre;Katoliiklane;0;Naine
Tartu linn;30-49;Lõuna-Eesti murre;Katoliiklane;0;Naine
Tartu linn;30-49;Ei oska murdeid;Katoliiklane;37;Naine
Tartu linn;30-49;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Tartu linn;50-64;Oskab mõnda murret;Katoliiklane;8;Naine
Tartu linn;50-64;idamurre;Katoliiklane;0;Naine
Tartu linn;50-64;keskmurre;Katoliiklane;0;Naine
Tartu linn;50-64;läänemurre;Katoliiklane;0;Naine
Tartu linn;50-64;Mulgi murre;Katoliiklane;0;Naine
Tartu linn;50-64;rannikumurre;Katoliiklane;0;Naine
Tartu linn;50-64;saarte murre;Katoliiklane;0;Naine
Tartu linn;50-64;Kihnu murrak;Katoliiklane;0;Naine
Tartu linn;50-64;Tartu murre;Katoliiklane;2;Naine
Tartu linn;50-64;Võru murre;Katoliiklane;6;Naine
Tartu linn;50-64;Setu murrak;Katoliiklane;1;Naine
Tartu linn;50-64;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Tartu linn;50-64;Põhja-Eesti murre;Katoliiklane;0;Naine
Tartu linn;50-64;Lõuna-Eesti murre;Katoliiklane;0;Naine
Tartu linn;50-64;Ei oska murdeid;Katoliiklane;10;Naine
Tartu linn;50-64;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Tartu linn;65 ja vanemad;Oskab mõnda murret;Katoliiklane;7;Naine
Tartu linn;65 ja vanemad;idamurre;Katoliiklane;1;Naine
Tartu linn;65 ja vanemad;keskmurre;Katoliiklane;0;Naine
Tartu linn;65 ja vanemad;läänemurre;Katoliiklane;0;Naine
Tartu linn;65 ja vanemad;Mulgi murre;Katoliiklane;0;Naine
Tartu linn;65 ja vanemad;rannikumurre;Katoliiklane;0;Naine
Tartu linn;65 ja vanemad;saarte murre;Katoliiklane;0;Naine
Tartu linn;65 ja vanemad;Kihnu murrak;Katoliiklane;0;Naine
Tartu linn;65 ja vanemad;Tartu murre;Katoliiklane;0;Naine
Tartu linn;65 ja vanemad;Võru murre;Katoliiklane;6;Naine
Tartu linn;65 ja vanemad;Setu murrak;Katoliiklane;3;Naine
Tartu linn;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Tartu linn;65 ja vanemad;Põhja-Eesti murre;Katoliiklane;0;Naine
Tartu linn;65 ja vanemad;Lõuna-Eesti murre;Katoliiklane;0;Naine
Tartu linn;65 ja vanemad;Ei oska murdeid;Katoliiklane;10;Naine
Tartu linn;65 ja vanemad;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Valga maakond;15-29;Oskab mõnda murret;Katoliiklane;0;Naine
Valga maakond;15-29;idamurre;Katoliiklane;0;Naine
Valga maakond;15-29;keskmurre;Katoliiklane;0;Naine
Valga maakond;15-29;läänemurre;Katoliiklane;0;Naine
Valga maakond;15-29;Mulgi murre;Katoliiklane;0;Naine
Valga maakond;15-29;rannikumurre;Katoliiklane;0;Naine
Valga maakond;15-29;saarte murre;Katoliiklane;0;Naine
Valga maakond;15-29;Kihnu murrak;Katoliiklane;0;Naine
Valga maakond;15-29;Tartu murre;Katoliiklane;0;Naine
Valga maakond;15-29;Võru murre;Katoliiklane;0;Naine
Valga maakond;15-29;Setu murrak;Katoliiklane;0;Naine
Valga maakond;15-29;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Valga maakond;15-29;Põhja-Eesti murre;Katoliiklane;0;Naine
Valga maakond;15-29;Lõuna-Eesti murre;Katoliiklane;0;Naine
Valga maakond;15-29;Ei oska murdeid;Katoliiklane;1;Naine
Valga maakond;15-29;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Valga maakond;30-49;Oskab mõnda murret;Katoliiklane;0;Naine
Valga maakond;30-49;idamurre;Katoliiklane;0;Naine
Valga maakond;30-49;keskmurre;Katoliiklane;0;Naine
Valga maakond;30-49;läänemurre;Katoliiklane;0;Naine
Valga maakond;30-49;Mulgi murre;Katoliiklane;0;Naine
Valga maakond;30-49;rannikumurre;Katoliiklane;0;Naine
Valga maakond;30-49;saarte murre;Katoliiklane;0;Naine
Valga maakond;30-49;Kihnu murrak;Katoliiklane;0;Naine
Valga maakond;30-49;Tartu murre;Katoliiklane;0;Naine
Valga maakond;30-49;Võru murre;Katoliiklane;0;Naine
Valga maakond;30-49;Setu murrak;Katoliiklane;0;Naine
Valga maakond;30-49;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Valga maakond;30-49;Põhja-Eesti murre;Katoliiklane;0;Naine
Valga maakond;30-49;Lõuna-Eesti murre;Katoliiklane;0;Naine
Valga maakond;30-49;Ei oska murdeid;Katoliiklane;0;Naine
Valga maakond;30-49;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Valga maakond;50-64;Oskab mõnda murret;Katoliiklane;1;Naine
Valga maakond;50-64;idamurre;Katoliiklane;0;Naine
Valga maakond;50-64;keskmurre;Katoliiklane;0;Naine
Valga maakond;50-64;läänemurre;Katoliiklane;0;Naine
Valga maakond;50-64;Mulgi murre;Katoliiklane;0;Naine
Valga maakond;50-64;rannikumurre;Katoliiklane;0;Naine
Valga maakond;50-64;saarte murre;Katoliiklane;0;Naine
Valga maakond;50-64;Kihnu murrak;Katoliiklane;0;Naine
Valga maakond;50-64;Tartu murre;Katoliiklane;0;Naine
Valga maakond;50-64;Võru murre;Katoliiklane;1;Naine
Valga maakond;50-64;Setu murrak;Katoliiklane;0;Naine
Valga maakond;50-64;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Valga maakond;50-64;Põhja-Eesti murre;Katoliiklane;0;Naine
Valga maakond;50-64;Lõuna-Eesti murre;Katoliiklane;0;Naine
Valga maakond;50-64;Ei oska murdeid;Katoliiklane;0;Naine
Valga maakond;50-64;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;Oskab mõnda murret;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;idamurre;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;keskmurre;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;läänemurre;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;Mulgi murre;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;rannikumurre;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;saarte murre;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;Kihnu murrak;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;Tartu murre;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;Võru murre;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;Setu murrak;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;Põhja-Eesti murre;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;Lõuna-Eesti murre;Katoliiklane;0;Naine
Valga maakond;65 ja vanemad;Ei oska murdeid;Katoliiklane;1;Naine
Valga maakond;65 ja vanemad;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Viljandi maakond;15-29;Oskab mõnda murret;Katoliiklane;1;Naine
Viljandi maakond;15-29;idamurre;Katoliiklane;0;Naine
Viljandi maakond;15-29;keskmurre;Katoliiklane;0;Naine
Viljandi maakond;15-29;läänemurre;Katoliiklane;0;Naine
Viljandi maakond;15-29;Mulgi murre;Katoliiklane;1;Naine
Viljandi maakond;15-29;rannikumurre;Katoliiklane;0;Naine
Viljandi maakond;15-29;saarte murre;Katoliiklane;0;Naine
Viljandi maakond;15-29;Kihnu murrak;Katoliiklane;0;Naine
Viljandi maakond;15-29;Tartu murre;Katoliiklane;0;Naine
Viljandi maakond;15-29;Võru murre;Katoliiklane;0;Naine
Viljandi maakond;15-29;Setu murrak;Katoliiklane;0;Naine
Viljandi maakond;15-29;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Viljandi maakond;15-29;Põhja-Eesti murre;Katoliiklane;0;Naine
Viljandi maakond;15-29;Lõuna-Eesti murre;Katoliiklane;0;Naine
Viljandi maakond;15-29;Ei oska murdeid;Katoliiklane;1;Naine
Viljandi maakond;15-29;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Viljandi maakond;30-49;Oskab mõnda murret;Katoliiklane;1;Naine
Viljandi maakond;30-49;idamurre;Katoliiklane;0;Naine
Viljandi maakond;30-49;keskmurre;Katoliiklane;0;Naine
Viljandi maakond;30-49;läänemurre;Katoliiklane;0;Naine
Viljandi maakond;30-49;Mulgi murre;Katoliiklane;0;Naine
Viljandi maakond;30-49;rannikumurre;Katoliiklane;0;Naine
Viljandi maakond;30-49;saarte murre;Katoliiklane;0;Naine
Viljandi maakond;30-49;Kihnu murrak;Katoliiklane;0;Naine
Viljandi maakond;30-49;Tartu murre;Katoliiklane;0;Naine
Viljandi maakond;30-49;Võru murre;Katoliiklane;1;Naine
Viljandi maakond;30-49;Setu murrak;Katoliiklane;0;Naine
Viljandi maakond;30-49;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Viljandi maakond;30-49;Põhja-Eesti murre;Katoliiklane;0;Naine
Viljandi maakond;30-49;Lõuna-Eesti murre;Katoliiklane;0;Naine
Viljandi maakond;30-49;Ei oska murdeid;Katoliiklane;4;Naine
Viljandi maakond;30-49;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Viljandi maakond;50-64;Oskab mõnda murret;Katoliiklane;1;Naine
Viljandi maakond;50-64;idamurre;Katoliiklane;0;Naine
Viljandi maakond;50-64;keskmurre;Katoliiklane;0;Naine
Viljandi maakond;50-64;läänemurre;Katoliiklane;0;Naine
Viljandi maakond;50-64;Mulgi murre;Katoliiklane;1;Naine
Viljandi maakond;50-64;rannikumurre;Katoliiklane;0;Naine
Viljandi maakond;50-64;saarte murre;Katoliiklane;0;Naine
Viljandi maakond;50-64;Kihnu murrak;Katoliiklane;0;Naine
Viljandi maakond;50-64;Tartu murre;Katoliiklane;0;Naine
Viljandi maakond;50-64;Võru murre;Katoliiklane;0;Naine
Viljandi maakond;50-64;Setu murrak;Katoliiklane;0;Naine
Viljandi maakond;50-64;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Viljandi maakond;50-64;Põhja-Eesti murre;Katoliiklane;0;Naine
Viljandi maakond;50-64;Lõuna-Eesti murre;Katoliiklane;0;Naine
Viljandi maakond;50-64;Ei oska murdeid;Katoliiklane;3;Naine
Viljandi maakond;50-64;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;Oskab mõnda murret;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;idamurre;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;keskmurre;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;läänemurre;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;Mulgi murre;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;rannikumurre;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;saarte murre;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;Kihnu murrak;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;Tartu murre;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;Võru murre;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;Setu murrak;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;Põhja-Eesti murre;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;Lõuna-Eesti murre;Katoliiklane;0;Naine
Viljandi maakond;65 ja vanemad;Ei oska murdeid;Katoliiklane;2;Naine
Viljandi maakond;65 ja vanemad;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Võru maakond;15-29;Oskab mõnda murret;Katoliiklane;1;Naine
Võru maakond;15-29;idamurre;Katoliiklane;0;Naine
Võru maakond;15-29;keskmurre;Katoliiklane;0;Naine
Võru maakond;15-29;läänemurre;Katoliiklane;0;Naine
Võru maakond;15-29;Mulgi murre;Katoliiklane;0;Naine
Võru maakond;15-29;rannikumurre;Katoliiklane;0;Naine
Võru maakond;15-29;saarte murre;Katoliiklane;0;Naine
Võru maakond;15-29;Kihnu murrak;Katoliiklane;0;Naine
Võru maakond;15-29;Tartu murre;Katoliiklane;0;Naine
Võru maakond;15-29;Võru murre;Katoliiklane;1;Naine
Võru maakond;15-29;Setu murrak;Katoliiklane;0;Naine
Võru maakond;15-29;oskab murret, kuid täpne murre teadmata;Katoliiklane;0;Naine
Võru maakond;15-29;Põhja-Eesti murre;Katoliiklane;0;Naine
Võru maakond;15-29;Lõuna-Eesti murre;Katoliiklane;0;Naine
Võru maakond;15-29;Ei oska murdeid;Katoliiklane;1;Naine
Võru maakond;15-29;Murdekeele oskus teadmata;Katoliiklane;0;Naine
Võru maakond;30-49;Oskab mõnda murret;Katoliiklane;3;Naine
Võru maakond;30-49;idamurre;Katoliiklane;0;Naine
Võru maakond;30-49;keskmurre;Katoliiklane;0;Naine
Võru maakond;30-49;läänemurre;Katoliiklane;0;Naine
Võru maakond;30-49;Mulgi murre;Katoliiklane;0;Naine
Võru maakond;30-49;rannikumurre;Katoliiklane;0;Naine
Võru maakond;30-49;saarte murre;Katoliiklane;1;Naine
Võru maakond;30-49;Kihnu murrak;Katoliiklane;0;Naine
Võru maakond;30-49;Tartu murre;Katoliiklane;0;Naine
